# ####################################################################
# Bridge function for Gamma = 90.0 
# -----------------------------------------------------------------
#      r/d		      B(r/d)		  sigma[B(r/d)]		 
# -----------------------------------------------------------------
  1.90000000e-02	 -2.37105832e+01	  1.35208533e-01
  2.90000000e-02	 -2.30829734e+01	  8.77464735e-02
  3.90000000e-02	 -2.28969539e+01	  4.89329158e-02
  4.90000000e-02	 -2.29470089e+01	  4.02691663e-02
  5.90000000e-02	 -2.28089232e+01	  4.48856951e-02
  6.90000000e-02	 -2.27634527e+01	  2.70485867e-02
  7.90000000e-02	 -2.26646697e+01	  2.84375618e-02
  8.90000000e-02	 -2.26464173e+01	  2.14460611e-02
  9.90000000e-02	 -2.25952547e+01	  2.18028631e-02
  1.09000000e-01	 -2.25355735e+01	  1.88214998e-02
  1.19000000e-01	 -2.24735749e+01	  1.73632653e-02
  1.29000000e-01	 -2.23875503e+01	  1.58047546e-02
  1.39000000e-01	 -2.23112235e+01	  1.65111688e-02
  1.49000000e-01	 -2.22103757e+01	  1.49573300e-02
  1.59000000e-01	 -2.21275806e+01	  1.46063985e-02
  1.69000000e-01	 -2.20405530e+01	  1.46044988e-02
  1.79000000e-01	 -2.19226201e+01	  1.44091157e-02
  1.89000000e-01	 -2.18007874e+01	  1.24439109e-02
  1.99000000e-01	 -2.16897434e+01	  2.78631247e-02
  2.09000000e-01	 -2.15388462e+01	  2.42423875e-02
  2.19000000e-01	 -2.14635099e+01	  1.93350822e-02
  2.29000000e-01	 -2.13006843e+01	  1.87981072e-02
  2.39000000e-01	 -2.11616951e+01	  1.53108302e-02
  2.49000000e-01	 -2.10337464e+01	  1.92283113e-02
  2.59000000e-01	 -2.09020488e+01	  1.33030628e-02
  2.69000000e-01	 -2.07351112e+01	  1.36251128e-02
  2.79000000e-01	 -2.06225156e+01	  1.30536925e-02
  2.89000000e-01	 -2.04532036e+01	  1.60514649e-02
  2.99000000e-01	 -2.02813009e+01	  1.22495774e-02
  3.09000000e-01	 -2.01254014e+01	  1.27154580e-02
  3.19000000e-01	 -1.99534476e+01	  1.20563790e-02
  3.29000000e-01	 -1.97973400e+01	  1.42209137e-02
  3.39000000e-01	 -1.96288649e+01	  1.14272660e-02
  3.49000000e-01	 -1.94307711e+01	  1.30484380e-02
  3.59000000e-01	 -1.92665834e+01	  1.13521823e-02
  3.69000000e-01	 -1.91188550e+01	  8.87012314e-03
  3.79000000e-01	 -1.89133874e+01	  1.00227392e-02
  3.89000000e-01	 -1.87348987e+01	  9.94438546e-03
  3.99000000e-01	 -1.85503550e+01	  1.98023617e-02
  4.09000000e-01	 -1.83365894e+01	  1.61205729e-02
  4.19000000e-01	 -1.81811166e+01	  1.53196195e-02
  4.29000000e-01	 -1.79710096e+01	  1.56161153e-02
  4.39000000e-01	 -1.77879756e+01	  1.56158226e-02
  4.49000000e-01	 -1.75921996e+01	  1.87263600e-02
  4.59000000e-01	 -1.73942908e+01	  1.18465227e-02
  4.69000000e-01	 -1.71987968e+01	  1.14796042e-02
  4.79000000e-01	 -1.70324067e+01	  1.57021876e-02
  4.89000000e-01	 -1.67992355e+01	  1.55514353e-02
  4.99000000e-01	 -1.66282219e+01	  1.39613070e-02
  5.09000000e-01	 -1.64249248e+01	  1.40724074e-02
  5.19000000e-01	 -1.61961321e+01	  1.26292485e-02
  5.29000000e-01	 -1.60114876e+01	  1.55694834e-02
  5.39000000e-01	 -1.57961808e+01	  1.47503198e-02
  5.49000000e-01	 -1.56076886e+01	  1.29347988e-02
  5.59000000e-01	 -1.54182190e+01	  1.34042102e-02
  5.69000000e-01	 -1.52135983e+01	  1.23324237e-02
  5.79000000e-01	 -1.49938550e+01	  1.47147472e-02
  5.89000000e-01	 -1.47860207e+01	  1.49664448e-02
  5.99000000e-01	 -1.45754127e+01	  1.14205531e-02
  6.09000000e-01	 -1.43804452e+01	  1.15850055e-02
  6.19000000e-01	 -1.41893962e+01	  1.52442052e-02
  6.29000000e-01	 -1.39677744e+01	  1.16616379e-02
  6.39000000e-01	 -1.37651318e+01	  1.12053447e-02
  6.49000000e-01	 -1.35674996e+01	  1.09520736e-02
  6.59000000e-01	 -1.33526259e+01	  1.10682638e-02
  6.69000000e-01	 -1.31616947e+01	  1.13385756e-02
  6.79000000e-01	 -1.29601182e+01	  1.10441927e-02
  6.89000000e-01	 -1.27484946e+01	  9.60150161e-03
  6.99000000e-01	 -1.25540780e+01	  1.06501071e-02
  7.09000000e-01	 -1.23743812e+01	  1.14517350e-02
  7.19000000e-01	 -1.21592950e+01	  1.06590658e-02
  7.29000000e-01	 -1.19786795e+01	  1.07600183e-02
  7.39000000e-01	 -1.17635812e+01	  1.11314708e-02
  7.49000000e-01	 -1.15647731e+01	  1.14326990e-02
  7.59000000e-01	 -1.13628631e+01	  1.03151305e-02
  7.69000000e-01	 -1.11779397e+01	  7.91232144e-03
  7.79000000e-01	 -1.09583904e+01	  1.09991837e-02
  7.89000000e-01	 -1.07778860e+01	  9.12881810e-03
  7.99000000e-01	 -1.05882536e+01	  1.99476929e-02
  8.09000000e-01	 -1.03661218e+01	  2.14344640e-02
  8.19000000e-01	 -1.02171200e+01	  1.68409063e-02
  8.29000000e-01	 -1.00068721e+01	  1.65407886e-02
  8.39000000e-01	 -9.82867972e+00	  1.84104774e-02
  8.49000000e-01	 -9.67787898e+00	  1.71205213e-02
  8.59000000e-01	 -9.47070882e+00	  1.64673567e-02
  8.69000000e-01	 -9.27664401e+00	  1.40783433e-02
  8.79000000e-01	 -9.08737212e+00	  1.44424403e-02
  8.89000000e-01	 -8.95180787e+00	  1.34768825e-02
  8.99000000e-01	 -8.74842452e+00	  1.68340668e-02
  9.09000000e-01	 -8.55817689e+00	  1.70745740e-02
  9.19000000e-01	 -8.36052756e+00	  1.33501755e-02
  9.29000000e-01	 -8.20413244e+00	  1.31295611e-02
  9.39000000e-01	 -8.02367908e+00	  1.42422657e-02
  9.49000000e-01	 -7.86210766e+00	  1.51677536e-02
  9.59000000e-01	 -7.67824571e+00	  1.24527221e-02
  9.69000000e-01	 -7.51353694e+00	  1.22992260e-02
  9.79000000e-01	 -7.36095414e+00	  1.15981444e-02
  9.89000000e-01	 -7.18649034e+00	  1.25697848e-02
  9.99000000e-01	 -7.02788459e+00	  1.07201181e-02
  1.00900000e+00	 -6.89154756e+00	  1.25836213e-02
  1.01900000e+00	 -6.71977177e+00	  1.11876743e-02
  1.02900000e+00	 -6.54725064e+00	  1.12568409e-02
  1.03900000e+00	 -6.38728589e+00	  1.13093795e-02
  1.04900000e+00	 -6.24940467e+00	  1.08388686e-02
  1.05900000e+00	 -6.09124828e+00	  1.21346671e-02
  1.06900000e+00	 -5.95365533e+00	  1.09563610e-02
  1.07900000e+00	 -5.79780262e+00	  1.03785613e-02
  1.08900000e+00	 -5.64243474e+00	  9.53475695e-03
  1.09900000e+00	 -5.49404952e+00	  9.59837307e-03
  1.10900000e+00	 -5.35543802e+00	  1.13293251e-02
  1.11900000e+00	 -5.20264498e+00	  9.16704909e-03
  1.12900000e+00	 -5.07554105e+00	  1.02878289e-02
  1.13900000e+00	 -4.91357672e+00	  9.33470308e-03
  1.14900000e+00	 -4.79948310e+00	  9.92621043e-03
  1.15900000e+00	 -4.65364699e+00	  9.10671823e-03
  1.16900000e+00	 -4.53445616e+00	  9.34792767e-03
  1.17900000e+00	 -4.39550018e+00	  8.00096957e-03
  1.18900000e+00	 -4.26992482e+00	  9.40641802e-03
  1.19900000e+00	 -4.14939612e+00	  9.27201437e-03
  1.20900000e+00	 -4.00290988e+00	  8.27677350e-03
  1.21900000e+00	 -3.88754296e+00	  8.53413410e-03
  1.22900000e+00	 -3.77265623e+00	  8.77580681e-03
  1.23900000e+00	 -3.65528446e+00	  8.16348040e-03
  1.24900000e+00	 -3.54343237e+00	  4.26702212e-03
  1.25900000e+00	 -3.42820232e+00	  4.25763628e-03
  1.26900000e+00	 -3.31363093e+00	  4.24788911e-03
  1.27900000e+00	 -3.20500936e+00	  4.23467421e-03
  1.28900000e+00	 -3.09732740e+00	  4.23064433e-03
  1.29900000e+00	 -2.99027115e+00	  4.21687605e-03
  1.30900000e+00	 -2.88656604e+00	  4.21151967e-03
  1.31900000e+00	 -2.78350203e+00	  4.20518091e-03
  1.32900000e+00	 -2.68395208e+00	  4.19586729e-03
  1.33900000e+00	 -2.58631795e+00	  4.18372424e-03
  1.34900000e+00	 -2.49009390e+00	  4.17477895e-03
  1.35900000e+00	 -2.39668399e+00	  4.16527349e-03
  1.36900000e+00	 -2.30457399e+00	  4.14696405e-03
  1.37900000e+00	 -2.21502267e+00	  4.15063740e-03
  1.38900000e+00	 -2.12718707e+00	  4.14834188e-03
  1.39900000e+00	 -2.04214010e+00	  4.14143939e-03
  1.40900000e+00	 -1.95853931e+00	  4.11715005e-03
  1.41900000e+00	 -1.87664303e+00	  4.11314192e-03
  1.42900000e+00	 -1.79708332e+00	  4.10550567e-03
  1.43900000e+00	 -1.71945641e+00	  4.09360894e-03
  1.44900000e+00	 -1.64357150e+00	  4.09001876e-03
  1.45900000e+00	 -1.57020929e+00	  4.07800964e-03
  1.46900000e+00	 -1.49817135e+00	  4.07803058e-03
  1.47900000e+00	 -1.42846826e+00	  4.05262910e-03
  1.48900000e+00	 -1.36112211e+00	  4.05045428e-03
  1.49900000e+00	 -1.29481830e+00	  4.04100979e-03
  1.50900000e+00	 -1.23106307e+00	  2.27512043e-03
  1.51900000e+00	 -1.16867504e+00	  2.27769394e-03
