# ####################################################################
# Bridge function for Gamma = 20.0 
# -----------------------------------------------------------------
#      r/d		      B(r/d)		  sigma[B(r/d)]		 
# -----------------------------------------------------------------
  1.90000000e-02	 -3.55400207e+00	  5.03404414e-02
  2.90000000e-02	 -3.51055150e+00	  3.00851780e-02
  3.90000000e-02	 -3.49925054e+00	  3.17087116e-02
  4.90000000e-02	 -3.54340492e+00	  2.13418401e-02
  5.90000000e-02	 -3.54226100e+00	  1.72954587e-02
  6.90000000e-02	 -3.52638620e+00	  1.60137556e-02
  7.90000000e-02	 -3.53531317e+00	  1.39552249e-02
  8.90000000e-02	 -3.52229715e+00	  1.23432202e-02
  9.90000000e-02	 -3.49121952e+00	  1.21301450e-02
  1.09000000e-01	 -3.47136960e+00	  1.08260566e-02
  1.19000000e-01	 -3.47919892e+00	  9.86038015e-03
  1.29000000e-01	 -3.46966968e+00	  7.85342726e-03
  1.39000000e-01	 -3.43540776e+00	  8.18239527e-03
  1.49000000e-01	 -3.43686348e+00	  6.90686159e-03
  1.59000000e-01	 -3.42095419e+00	  7.27657737e-03
  1.69000000e-01	 -3.42454754e+00	  7.20443327e-03
  1.79000000e-01	 -3.39411260e+00	  7.47139750e-03
  1.89000000e-01	 -3.38461031e+00	  6.18514501e-03
  1.99000000e-01	 -3.37611520e+00	  2.25800614e-02
  2.09000000e-01	 -3.33474964e+00	  2.09528535e-02
  2.19000000e-01	 -3.35523206e+00	  2.09123046e-02
  2.29000000e-01	 -3.32372993e+00	  1.66052489e-02
  2.39000000e-01	 -3.31908717e+00	  2.15100878e-02
  2.49000000e-01	 -3.27447336e+00	  1.63291775e-02
  2.59000000e-01	 -3.26160597e+00	  1.51159239e-02
  2.69000000e-01	 -3.23398054e+00	  1.14808270e-02
  2.79000000e-01	 -3.22296836e+00	  9.36099994e-03
  2.89000000e-01	 -3.18493276e+00	  1.27175759e-02
  2.99000000e-01	 -3.18148568e+00	  1.39512066e-02
  3.09000000e-01	 -3.14990234e+00	  9.82734442e-03
  3.19000000e-01	 -3.13981210e+00	  1.42095261e-02
  3.29000000e-01	 -3.10235746e+00	  9.38128237e-03
  3.39000000e-01	 -3.07760734e+00	  1.14948480e-02
  3.49000000e-01	 -3.05066666e+00	  1.00082817e-02
  3.59000000e-01	 -3.02546582e+00	  8.33056081e-03
  3.69000000e-01	 -3.01112457e+00	  8.74921288e-03
  3.79000000e-01	 -2.98730394e+00	  7.44613949e-03
  3.89000000e-01	 -2.96257611e+00	  8.27029268e-03
  3.99000000e-01	 -2.92217781e+00	  2.55912351e-02
  4.09000000e-01	 -2.87597813e+00	  2.14765242e-02
  4.19000000e-01	 -2.86693636e+00	  2.10235000e-02
  4.29000000e-01	 -2.82079456e+00	  2.11859382e-02
  4.39000000e-01	 -2.80381624e+00	  1.43126591e-02
  4.49000000e-01	 -2.76539652e+00	  1.64039592e-02
  4.59000000e-01	 -2.76001883e+00	  1.70355068e-02
  4.69000000e-01	 -2.72595512e+00	  1.79122754e-02
  4.79000000e-01	 -2.67703646e+00	  1.85191149e-02
  4.89000000e-01	 -2.66892783e+00	  1.87161474e-02
  4.99000000e-01	 -2.63444244e+00	  1.62348999e-02
  5.09000000e-01	 -2.61170229e+00	  1.37997117e-02
  5.19000000e-01	 -2.57069276e+00	  1.30869659e-02
  5.29000000e-01	 -2.54262048e+00	  1.40218171e-02
  5.39000000e-01	 -2.50140126e+00	  1.18884641e-02
  5.49000000e-01	 -2.47967526e+00	  1.39685102e-02
  5.59000000e-01	 -2.43496932e+00	  1.00756575e-02
  5.69000000e-01	 -2.43081163e+00	  1.10143683e-02
  5.79000000e-01	 -2.37730145e+00	  1.37511768e-02
  5.89000000e-01	 -2.36191911e+00	  1.33128512e-02
  5.99000000e-01	 -2.31674627e+00	  1.17455847e-02
  6.09000000e-01	 -2.28492351e+00	  1.34565435e-02
  6.19000000e-01	 -2.25132347e+00	  1.27788940e-02
  6.29000000e-01	 -2.22391697e+00	  1.10561710e-02
  6.39000000e-01	 -2.17466031e+00	  8.22227317e-03
  6.49000000e-01	 -2.16050699e+00	  1.30502802e-02
  6.59000000e-01	 -2.11974480e+00	  8.72627945e-03
  6.69000000e-01	 -2.08027144e+00	  1.35344581e-02
  6.79000000e-01	 -2.05139398e+00	  1.35686302e-02
  6.89000000e-01	 -2.02206952e+00	  1.07572936e-02
  6.99000000e-01	 -1.98473914e+00	  1.13497534e-02
  7.09000000e-01	 -1.96249494e+00	  1.17591077e-02
  7.19000000e-01	 -1.92846670e+00	  1.07360633e-02
